,Payment Method,Minutes range,Payments,Paying users,Disputing users
1222,checkout_apple_pay,96,383.2130199999999,1935,90
1223,checkout_apple_pay,96,438.53320199999985,1613,78
1224,checkout_apple_pay,96,506.30793999999986,1290,64
1225,checkout_apple_pay,96,611.6767983799998,968,49
1226,checkout_apple_pay,96,799.92808,645,36
1227,checkout_apple_pay,96,1178.7064235999937,323,18
1228,checkout_apple_pay,96,8613.21104199999,1,0
2422,checkout_credit_api,96,20.003999999999998,13034,291
2423,checkout_credit_api,96,20.424,12934,288
2424,checkout_credit_api,96,21.166,12778,285
2425,checkout_credit_api,96,21.401699999999998,12648,285
2426,checkout_credit_api,96,21.6017,12528,284
2427,checkout_credit_api,96,22.308,12398,284
2428,checkout_credit_api,96,23.049999999999997,12253,281
2429,checkout_credit_api,96,23.25,12155,279
2430,checkout_credit_api,96,23.349999999999998,11999,276
2431,checkout_credit_api,96,23.3975,11884,274
2432,checkout_credit_api,96,24.145400000000002,11731,273
2433,checkout_credit_api,96,25.034,11626,273
2434,checkout_credit_api,96,25.875999999999998,11474,272
2435,checkout_credit_api,96,26.618,11342,270
2436,checkout_credit_api,96,27.265518,11209,268
2437,checkout_credit_api,96,27.86,11115,268
2438,checkout_credit_api,96,27.96,11029,267
2439,checkout_credit_api,96,28.06,10916,266
2440,checkout_credit_api,96,28.217079480000006,10688,264
2441,checkout_credit_api,96,28.701999999999998,10558,262
2442,checkout_credit_api,96,29.744,10438,261
2443,checkout_credit_api,96,30.686,10299,258
2444,checkout_credit_api,96,31.5286,10166,255
2445,checkout_credit_api,96,32.47,10051,250
2446,checkout_credit_api,96,32.67,9938,250
2447,checkout_credit_api,96,33.012,9776,246
2448,checkout_credit_api,96,34.454,9647,245
2449,checkout_credit_api,96,35.638,9516,245
2450,checkout_credit_api,96,36.922880000000006,9384,245
2451,checkout_credit_api,96,37.34432119999999,9254,242
2452,checkout_credit_api,96,37.48,9169,241
2453,checkout_credit_api,96,37.716,8881,236
2454,checkout_credit_api,96,38.763999999999996,8736,235
2455,checkout_credit_api,96,39.887220000000006,8602,233
2456,checkout_credit_api,96,40.848,8478,231
2457,checkout_credit_api,96,41.89,8356,231
2458,checkout_credit_api,96,42.43891,8211,228
2459,checkout_credit_api,96,44.330417999999995,8081,227
2460,checkout_credit_api,96,45.74586772999999,7951,225
2461,checkout_credit_api,96,46.7,7823,221
2462,checkout_credit_api,96,47.0,7710,219
2463,checkout_credit_api,96,47.095,7574,217
2464,checkout_credit_api,96,48.28399999999999,7430,214
2465,checkout_credit_api,96,49.743856,7299,211
2466,checkout_credit_api,96,51.21,7171,211
2467,checkout_credit_api,96,51.99096800000001,7038,210
2468,checkout_credit_api,96,54.01169159999999,6908,208
2469,checkout_credit_api,96,55.80038400000001,6778,205
2470,checkout_credit_api,96,56.22,6690,205
2471,checkout_credit_api,96,57.111000000000004,6517,203
2472,checkout_credit_api,96,58.946,6401,202
2473,checkout_credit_api,96,60.83,6261,199
2474,checkout_credit_api,96,63.28013200000003,6126,194
2475,checkout_credit_api,96,65.34,6001,193
2476,checkout_credit_api,96,65.78582815,5865,192
2477,checkout_credit_api,96,68.18688,5735,188
2478,checkout_credit_api,96,70.42423019999998,5605,184
2479,checkout_credit_api,96,73.9098988,5474,182
2480,checkout_credit_api,96,75.06,5345,180
2481,checkout_credit_api,96,77.61959999999996,5214,179
2482,checkout_credit_api,96,79.67,5084,178
2483,checkout_credit_api,96,83.540906,4953,172
2484,checkout_credit_api,96,84.811,4825,171
2485,checkout_credit_api,96,88.093121,4693,166
2486,checkout_credit_api,96,92.01599999999999,4563,165
2487,checkout_credit_api,96,94.0,4464,163
2488,checkout_credit_api,96,95.188462,4301,156
2489,checkout_credit_api,96,98.42776400000001,4171,154
2490,checkout_credit_api,96,102.61807282999997,4041,147
2491,checkout_credit_api,96,105.44599999999998,3911,143
2492,checkout_credit_api,96,110.21707737000001,3780,140
2493,checkout_credit_api,96,112.96256000000001,3650,138
2494,checkout_credit_api,96,117.88790500000002,3519,133
2495,checkout_credit_api,96,122.886,3389,129
2496,checkout_credit_api,96,129.28050000000002,3259,125
2497,checkout_credit_api,96,135.640189,3128,123
2498,checkout_credit_api,96,141.59115,2998,122
2499,checkout_credit_api,96,147.41346199999998,2868,119
2500,checkout_credit_api,96,155.6530271299999,2737,116
2501,checkout_credit_api,96,163.744348,2607,110
2502,checkout_credit_api,96,173.87730000000002,2477,108
2503,checkout_credit_api,96,183.33794125999995,2346,101
2504,checkout_credit_api,96,190.61013999999997,2216,97
2505,checkout_credit_api,96,201.80776799999992,2086,92
2506,checkout_credit_api,96,213.82299999999992,1955,87
2507,checkout_credit_api,96,228.28295902,1825,83
2508,checkout_credit_api,96,244.00085999999993,1695,79
2509,checkout_credit_api,96,262.8123200000002,1564,74
2510,checkout_credit_api,96,282.29999999999995,1436,70
2511,checkout_credit_api,96,307.4071740000005,1304,69
2512,checkout_credit_api,96,342.1849774000004,1173,64
2513,checkout_credit_api,96,376.4,1045,60
2514,checkout_credit_api,96,419.0209224700007,913,55
2515,checkout_credit_api,96,470.70039999999995,782,49
2516,checkout_credit_api,96,530.9307949999984,652,41
2517,checkout_credit_api,96,634.22356,522,34
2518,checkout_credit_api,96,799.9916741999999,391,28
2519,checkout_credit_api,96,1050.3838372000005,261,22
2520,checkout_credit_api,96,1583.0826017900001,131,14
2521,checkout_credit_api,96,18819.97000000001,1,0
1765,paypal_wallet_slave,96,20.003999999999998,15345,387
1766,paypal_wallet_slave,96,20.43,15245,385
1767,paypal_wallet_slave,96,21.09,15059,384
1768,paypal_wallet_slave,96,21.39,14917,382
1769,paypal_wallet_slave,96,21.790000000000003,14731,377
1770,paypal_wallet_slave,96,22.689999999999998,14579,375
1771,paypal_wallet_slave,96,23.0,14468,374
1772,paypal_wallet_slave,96,23.099600000000002,14270,370
1773,paypal_wallet_slave,96,23.3,14194,368
1774,paypal_wallet_slave,96,23.830000000000002,13965,364
1775,paypal_wallet_slave,96,24.847832,13810,363
1776,paypal_wallet_slave,96,25.53559999999999,13657,359
1777,paypal_wallet_slave,96,26.155599999999996,13503,355
1778,paypal_wallet_slave,96,27.180000000000003,13351,352
1779,paypal_wallet_slave,96,27.78,13220,351
1780,paypal_wallet_slave,96,27.91,13044,350
1781,paypal_wallet_slave,96,28.08,12988,350
1782,paypal_wallet_slave,96,28.38,12742,345
1783,paypal_wallet_slave,96,29.06984,12583,343
1784,paypal_wallet_slave,96,30.04,12437,340
1785,paypal_wallet_slave,96,30.722800000000003,12276,334
1786,paypal_wallet_slave,96,32.01048,12122,329
1787,paypal_wallet_slave,96,32.56,11973,327
1788,paypal_wallet_slave,96,32.86,11872,326
1789,paypal_wallet_slave,96,33.99,11662,323
1790,paypal_wallet_slave,96,35.14,11510,322
1791,paypal_wallet_slave,96,36.529759999999996,11355,320
1792,paypal_wallet_slave,96,37.150000000000006,11203,318
1793,paypal_wallet_slave,96,37.56,11066,315
1794,paypal_wallet_slave,96,37.64,11042,314
1795,paypal_wallet_slave,96,38.3,10599,308
1796,paypal_wallet_slave,96,39.61,10445,304
1797,paypal_wallet_slave,96,40.86,10283,300
1798,paypal_wallet_slave,96,41.82,10138,299
1799,paypal_wallet_slave,96,42.7708,9974,296
1800,paypal_wallet_slave,96,44.368,9822,292
1801,paypal_wallet_slave,96,46.011199999999995,9667,290
1802,paypal_wallet_slave,96,46.9,9527,289
1803,paypal_wallet_slave,96,47.25,9378,287
1804,paypal_wallet_slave,96,47.5,9346,287
1805,paypal_wallet_slave,96,48.34144,9053,284
1806,paypal_wallet_slave,96,50.07,8915,280
1807,paypal_wallet_slave,96,51.38,8748,278
1808,paypal_wallet_slave,96,52.6336,8593,277
1809,paypal_wallet_slave,96,54.876400000000004,8440,274
1810,paypal_wallet_slave,96,56.25240000000001,8286,274
1811,paypal_wallet_slave,96,56.76,8143,273
1812,paypal_wallet_slave,96,59.03,7981,270
1813,paypal_wallet_slave,96,60.940000000000005,7828,268
1814,paypal_wallet_slave,96,63.66000000000001,7673,263
1815,paypal_wallet_slave,96,65.72,7521,263
1816,paypal_wallet_slave,96,66.32,7439,262
1817,paypal_wallet_slave,96,68.94832000000001,7212,254
1818,paypal_wallet_slave,96,71.34560000000002,7059,254
1819,paypal_wallet_slave,96,74.3088,6905,251
1820,paypal_wallet_slave,96,75.31200000000007,6752,246
1821,paypal_wallet_slave,96,78.81096,6598,244
1822,paypal_wallet_slave,96,82.32999999999998,6446,240
1823,paypal_wallet_slave,96,84.97999999999999,6293,238
1824,paypal_wallet_slave,96,86.80760000000001,6138,234
1825,paypal_wallet_slave,96,90.10608000000003,5985,230
1826,paypal_wallet_slave,96,93.8736000000001,5831,226
1827,paypal_wallet_slave,96,95.0,5737,226
1828,paypal_wallet_slave,96,96.54784000000001,5524,220
1829,paypal_wallet_slave,96,99.48,5372,217
1830,paypal_wallet_slave,96,103.66,5218,211
1831,paypal_wallet_slave,96,107.24440000000004,5064,206
1832,paypal_wallet_slave,96,112.4130672,4911,203
1833,paypal_wallet_slave,96,114.82359999999998,4757,199
1834,paypal_wallet_slave,96,120.5828,4604,196
1835,paypal_wallet_slave,96,125.03999999999999,4451,191
1836,paypal_wallet_slave,96,131.114,4297,189
1837,paypal_wallet_slave,96,135.72695999999996,4143,187
1838,paypal_wallet_slave,96,142.34095999999997,3990,183
1839,paypal_wallet_slave,96,147.60657999999998,3837,180
1840,paypal_wallet_slave,96,154.21760000000003,3683,176
1841,paypal_wallet_slave,96,163.03879999999998,3530,171
1842,paypal_wallet_slave,96,171.48559999999995,3376,166
1843,paypal_wallet_slave,96,180.41600000000003,3223,161
1844,paypal_wallet_slave,96,190.0,3070,159
1845,paypal_wallet_slave,96,197.9340000000002,2916,156
1846,paypal_wallet_slave,96,209.42000000000002,2763,152
1847,paypal_wallet_slave,96,223.5317599999998,2609,147
1848,paypal_wallet_slave,96,238.79599999999994,2456,147
1849,paypal_wallet_slave,96,253.51199999999994,2302,145
1850,paypal_wallet_slave,96,269.7248,2149,137
1851,paypal_wallet_slave,96,285.9,2002,132
1852,paypal_wallet_slave,96,309.21879999999976,1842,130
1853,paypal_wallet_slave,96,341.59905280000004,1688,127
1854,paypal_wallet_slave,96,377.6120000000001,1535,122
1855,paypal_wallet_slave,96,420.7260800000004,1381,111
1856,paypal_wallet_slave,96,474.0515200000007,1228,103
1857,paypal_wallet_slave,96,522.638,1075,85
1858,paypal_wallet_slave,96,608.3383999999976,921,77
1859,paypal_wallet_slave,96,715.0719999999995,768,67
1860,paypal_wallet_slave,96,857.4703792,614,60
1861,paypal_wallet_slave,96,1093.2991200000015,461,50
1862,paypal_wallet_slave,96,1524.7325599999976,307,42
1863,paypal_wallet_slave,96,2503.159199999999,154,26
1864,paypal_wallet_slave,96,18819.97000000001,1,0
